Date Built,Date Priced,Distance from Capital,Distance from Guarding Tower,Distance from Knight's house,Distance from Royal Market,Distance from the Dock,Distance from the River,Holy tree,House ID,King visited,Location,bathrooms,bedrooms,blessings,cursed,dining rooms,farm,garden,renovation
12/7/1612 10:19 AM,12/7/1612 10:19 AM,49.66357,135.168414,60.002857,37.723579,58.774322,70.499517,,6e33ff39,1.0,The Mountains,2.0,2.0,110.0,0.0,4.0,no land,beautiful,0.0
11/7/1607 7:49 PM,11/7/1607 7:49 PM,0.306287,49.241567,10.799974,113.092008,,11.677752,,6e33ff45,0.0,The Mountains,3.0,2.0,160.0,0.0,,small,no space,0.0
11/6/1611 6:41 PM,11/6/1611 6:41 PM,29.706435,,40.201768,44.748503,61.012692,54.020938,stands beside,6e33ff47,0.0,The Mountains,,2.0,130.0,0.0,3.0,small,no space,0.0
8/20/1611 5:53 AM,8/20/1611 5:53 AM,25.412659,192.081254,36.156791,10.294848,32.903227,27.34566,stands beside,6e33ff5c,1.0,The Mountains,2.0,4.0,135.0,0.0,4.0,no land,beautiful,0.0
12/15/1610 3:50 AM,12/15/1610 3:50 AM,9.572686,64.674092,20.493812,44.55718,57.469941,36.556173,,6e33ff5f,0.0,Cursed Land,2.0,3.0,150.0,0.0,3.0,small,no space,1.0
6/11/1612 9:27 PM,6/11/1612 9:27 PM,86.710366,50.611318,97.610973,24.231065,65.097537,22.880547,stands beside,6e33ff67,0.0,,2.0,2.0,73.0,0.0,4.0,small,no space,0.0
2/18/1608 2:23 PM,2/18/1608 2:23 PM,54.15914,84.704076,64.749755,28.120622,34.854745,18.54935,stands beside,6e33ff70,0.0,Cursed Land,3.0,3.0,106.0,1.0,3.0,small,no space,1.0
4/6/1611 3:54 PM,4/6/1611 3:54 PM,28.825501,21.221025,39.692483,11.117275,95.905455,12.978616,cut by Ancient witch,6e33ff7f,0.0,The Mountains,4.0,2.0,131.0,1.0,2.0,huge,no space,
7/22/1611 4:25 PM,7/22/1611 4:25 PM,105.371696,177.918533,115.700057,0.178766,18.729834,17.87031,stands beside,6e33ff94,0.0,The Mountains,3.0,,55.0,0.0,4.0,small,no space,0.0
4/12/1611 6:34 PM,4/12/1611 6:34 PM,14.495832,50.636342,25.156341,44.784555,29.407263,39.887214,stands beside,6e33ff97,0.0,Cursed Land,4.0,4.0,146.0,0.0,3.0,small,no space,
2/16/1610 8:21 AM,2/16/1610 8:21 AM,1.209397,57.181081,11.728096,,12.042054,14.222635,stands beside,6e33ff99,0.0,The Mountains,4.0,2.0,159.0,0.0,2.0,small,,0.0
9/23/1612 2:28 PM,9/23/1612 2:28 PM,4.385856,182.544835,15.142788,59.641488,,60.586343,stands beside,6e33ff9e,0.0,,3.0,3.0,156.0,0.0,3.0,small,no space,0.0
9/12/1612 9:31 AM,9/12/1612 9:31 AM,14.30359,59.679571,24.63251,96.081883,48.362828,60.304797,stands beside,6e33ffa2,0.0,Servant's Premises,4.0,4.0,146.0,0.0,4.0,small,no space,0.0
9/27/1611 6:27 PM,9/27/1611 6:27 PM,3.772352,129.030264,14.253953,,9.670039,22.799046,stands beside,6e33ffa9,0.0,,3.0,2.0,156.0,0.0,4.0,small,no space,0.0
5/18/1609 12:27 PM,5/18/1609 12:27 PM,85.485236,23.106356,95.894357,74.448713,36.204651,6.665367,stands beside,6e33ffac,0.0,King's Landing,2.0,4.0,75.0,0.0,2.0,huge,no space,0.0
4/21/1610 10:31 PM,4/21/1610 10:31 PM,60.235668,113.03149,70.458038,82.519855,70.294065,13.435207,stands beside,6e33ffb8,0.0,The Mountains,3.0,3.0,100.0,0.0,2.0,small,,1.0
10/6/1610 7:28 AM,10/6/1610 7:28 AM,1.563857,94.926004,11.776227,,49.687997,4.530817,stands beside,6e33ffba,0.0,,2.0,2.0,158.0,0.0,2.0,small,no space,1.0
8/26/1607 5:14 AM,8/26/1607 5:14 AM,40.228842,129.439353,50.449129,11.481115,57.983895,9.4381,stands beside,6e33ffbf,0.0,,4.0,3.0,120.0,0.0,4.0,huge,no space,0.0
10/23/1607 2:54 PM,10/23/1607 2:54 PM,22.600681,174.184486,33.49631,15.36698,52.286406,5.381465,stands beside,6e33ffc5,0.0,Servant's Premises,4.0,4.0,137.0,0.0,4.0,small,no space,1.0
8/9/1610 4:20 AM,8/9/1610 4:20 AM,37.487415,54.078004,47.672878,45.276729,23.62316,22.167106,stands beside,6e33ffdb,0.0,The Mountains,3.0,2.0,123.0,0.0,2.0,huge,no space,0.0
7/26/1608 12:47 PM,7/26/1608 12:47 PM,,220.754498,,72.337934,40.67408,30.621494,stands beside,6e33ffe3,0.0,Cursed Land,3.0,4.0,74.0,0.0,3.0,small,no space,0.0
11/6/1607 12:48 PM,11/6/1607 12:48 PM,57.562212,127.151113,67.804542,34.67919,82.555343,18.657818,stands beside,6e33ffe9,0.0,Cursed Land,4.0,3.0,102.0,0.0,3.0,small,no space,
10/7/1607 11:51 AM,10/7/1607 11:51 AM,120.661561,181.418006,130.769591,32.680968,53.163715,32.607277,stands beside,6e33ffec,0.0,Servant's Premises,3.0,3.0,39.0,0.0,2.0,small,no space,0.0
9/12/1611 8:42 AM,9/12/1611 8:42 AM,,32.906412,,,60.934483,90.87128,stands beside,6e33fffc,0.0,The Mountains,2.0,3.0,74.0,0.0,2.0,small,no space,0.0
7/27/1607 12:30 PM,7/27/1607 12:30 PM,140.795981,148.40695,151.438614,6.634424,65.89765,15.592613,stands beside,6e340018,0.0,Servant's Premises,3.0,3.0,19.0,1.0,2.0,small,no space,0.0
2/3/1611 12:46 PM,2/3/1611 12:46 PM,,168.827321,,140.403372,11.271905,11.049525,,6e34001e,0.0,Servant's Premises,4.0,3.0,74.0,0.0,4.0,small,no space,0.0
9/2/1612 2:28 AM,9/2/1612 2:28 AM,7.060158,121.671762,17.918513,117.427679,68.591587,48.43215,stands beside,6e340020,0.0,The Mountains,4.0,,153.0,0.0,3.0,small,no space,1.0
2/17/1608 9:36 AM,2/17/1608 9:36 AM,23.321053,213.453393,33.505826,1.49302,71.994743,9.98945,stands beside,6e34002d,0.0,King's Landing,2.0,2.0,137.0,0.0,2.0,huge,no space,0.0
10/10/1607 7:47 PM,10/10/1607 7:47 PM,70.360933,240.605446,80.417677,42.97276,,12.748459,stands beside,6e340039,0.0,King's Landing,4.0,3.0,90.0,0.0,4.0,small,,0.0
2/10/1609 1:41 PM,2/10/1609 1:41 PM,9.374446,94.312593,19.763501,19.07154,99.800053,7.819029,stands beside,6e340043,0.0,The Mountains,4.0,3.0,151.0,0.0,,small,no space,0.0
6/15/1608 2:33 AM,6/15/1608 2:33 AM,71.553539,289.435839,82.314267,14.837664,103.045939,55.010853,stands beside,6e340046,0.0,Cursed Land,3.0,4.0,88.0,0.0,4.0,small,no space,0.0
9/28/1607 4:20 PM,9/28/1607 4:20 PM,48.390693,24.125568,59.34066,49.43625,39.353747,48.453862,stands beside,6e340061,0.0,The Mountains,2.0,4.0,112.0,0.0,4.0,huge,no space,0.0
11/25/1612 9:57 PM,11/25/1612 9:57 PM,43.82161,235.024129,54.461585,35.094725,6.974342,37.281546,cut by Ancient witch,6e340064,0.0,King's Landing,4.0,4.0,116.0,1.0,4.0,small,no space,0.0
2/6/1607 9:53 AM,2/6/1607 9:53 AM,37.538837,59.725695,48.191581,33.623837,2.394662,22.908999,stands beside,6e34006f,0.0,The Mountains,2.0,2.0,122.0,0.0,3.0,small,no space,0.0
12/3/1610 10:45 PM,12/3/1610 10:45 PM,64.942696,132.954452,75.183579,14.30969,25.192239,58.550823,stands beside,6e340082,0.0,The Mountains,2.0,3.0,95.0,0.0,3.0,huge,no space,0.0
8/21/1607 10:32 AM,8/21/1607 10:32 AM,12.274812,253.669435,22.939474,26.579482,52.510783,25.772915,stands beside,6e340087,0.0,King's Landing,2.0,4.0,148.0,0.0,4.0,huge,no space,0.0
7/27/1611 2:31 PM,7/27/1611 2:31 PM,,74.843057,,103.883338,12.702659,28.751132,stands beside,6e34008b,0.0,Cursed Land,3.0,2.0,74.0,0.0,3.0,small,no space,0.0
11/3/1610 7:21 PM,11/3/1610 7:21 PM,57.730566,173.717186,68.112643,14.059334,66.876263,60.463922,stands beside,6e340093,0.0,The Mountains,2.0,4.0,102.0,,4.0,small,no space,0.0
4/15/1610 7:43 AM,4/15/1610 7:43 AM,2.102783,129.532495,12.606902,115.064555,108.909398,32.404347,cut by Ancient witch,6e340096,0.0,Servant's Premises,2.0,4.0,158.0,1.0,2.0,small,no space,0.0
10/12/1609 11:30 AM,10/12/1609 11:30 AM,15.979584,125.297656,26.616718,121.007022,64.671344,56.797628,stands beside,6e34009e,0.0,The Mountains,3.0,3.0,144.0,0.0,,small,,0.0
9/6/1609 5:30 PM,9/6/1609 5:30 PM,48.495725,42.050995,59.468436,137.217709,80.152666,10.420962,stands beside,6e3400a5,0.0,The Mountains,3.0,3.0,112.0,0.0,2.0,huge,no space,0.0
9/26/1610 2:17 PM,9/26/1610 2:17 PM,9.749784,65.540161,20.103164,,12.347021,0.051706,stands beside,6e3400a8,0.0,Cursed Land,4.0,2.0,150.0,0.0,2.0,small,no space,1.0
4/15/1609 12:28 AM,4/15/1609 12:28 AM,11.89772,282.445023,22.541138,107.692674,9.641802,27.682004,,6e3400d3,0.0,King's Landing,4.0,2.0,148.0,0.0,,small,no space,1.0
9/8/1610 2:47 PM,9/8/1610 2:47 PM,17.13315,133.269731,28.105069,14.438262,41.976762,11.627727,cut by Ancient witch,6e3400ea,0.0,The Mountains,,3.0,143.0,1.0,,huge,no space,0.0
7/4/1607 8:24 AM,7/4/1607 8:24 AM,123.260026,94.005058,134.232769,46.135194,87.556017,16.590139,stands beside,6e3400ee,0.0,Servant's Premises,2.0,2.0,37.0,0.0,3.0,small,no space,0.0
1/12/1607 2:24 AM,1/12/1607 2:24 AM,114.862484,37.871846,124.953699,20.042966,22.044909,5.947239,stands beside,6e3400fb,0.0,,3.0,3.0,45.0,,3.0,small,no space,0.0
10/27/1612 10:52 AM,10/27/1612 10:52 AM,62.099027,48.056594,72.4516,,83.458069,20.320502,stands beside,6e34010b,0.0,King's Landing,2.0,3.0,98.0,0.0,3.0,small,no space,1.0
2/10/1609 2:52 AM,2/10/1609 2:52 AM,7.309534,143.33939,17.437621,35.769811,3.907449,23.955506,stands beside,6e34011e,0.0,Cursed Land,3.0,3.0,153.0,0.0,4.0,small,no space,0.0
5/18/1607 12:43 AM,5/18/1607 12:43 AM,32.082059,14.409111,42.226085,58.503302,37.97272,24.85035,,6e340132,0.0,King's Landing,3.0,3.0,128.0,0.0,3.0,huge,,1.0
2/18/1608 12:17 PM,2/18/1608 12:17 PM,1.142318,173.535044,11.573021,5.755898,10.36343,62.800193,stands beside,6e340152,0.0,,3.0,2.0,159.0,0.0,2.0,small,no space,0.0
5/28/1608 3:47 PM,5/28/1608 3:47 PM,9.158134,66.802022,19.96582,,38.37357,9.092887,,6e340155,0.0,The Mountains,4.0,3.0,151.0,0.0,2.0,small,,0.0
8/6/1612 4:33 PM,8/6/1612 4:33 PM,12.995435,117.469898,23.424356,109.004627,74.782079,12.435714,stands beside,6e34015e,0.0,,3.0,2.0,147.0,0.0,,huge,no space,0.0
6/26/1607 1:22 PM,6/26/1607 1:22 PM,17.912159,145.110627,28.693088,58.331154,56.49902,80.455932,,6e34016d,0.0,The Mountains,4.0,4.0,142.0,0.0,2.0,small,no space,0.0
8/2/1607 12:48 PM,8/2/1607 12:48 PM,11.017699,63.626161,21.874252,78.134248,16.746773,15.122471,stands beside,6e34017c,0.0,The Mountains,2.0,3.0,149.0,,4.0,huge,no space,0.0
11/5/1609 3:13 AM,11/5/1609 3:13 AM,9.545229,21.04324,19.903467,103.087628,4.126789,6.122996,,6e340182,0.0,The Mountains,2.0,2.0,150.0,0.0,3.0,huge,no space,0.0
2/13/1611 2:58 PM,2/13/1611 2:58 PM,10.238444,121.61517,20.757671,25.842681,23.822029,7.732688,stands beside,6e3401aa,0.0,Servant's Premises,4.0,4.0,150.0,0.0,4.0,small,no space,0.0
4/27/1608 11:26 PM,4/27/1608 11:26 PM,,42.345597,,18.83564,79.098639,48.943486,stands beside,6e3401bf,0.0,The Mountains,3.0,4.0,74.0,0.0,2.0,small,no space,0.0
10/13/1607 5:53 AM,10/13/1607 5:53 AM,9.26688,92.518599,19.516436,104.165652,91.10651,49.823004,,6e3401df,0.0,Servant's Premises,3.0,,151.0,0.0,2.0,small,no space,0.0
11/19/1609 11:13 PM,11/19/1609 11:13 PM,56.430684,166.651627,66.950685,,2.963566,38.862217,stands beside,6e3401e3,0.0,Servant's Premises,2.0,4.0,104.0,0.0,2.0,small,no space,0.0
8/24/1611 12:21 AM,8/24/1611 12:21 AM,2.334569,72.870727,12.458759,74.81396,72.327467,18.437944,,6e3401e7,0.0,The Mountains,3.0,3.0,158.0,0.0,2.0,huge,no space,1.0
6/20/1608 5:46 AM,6/20/1608 5:46 AM,12.490545,45.009,22.780823,25.980099,12.709198,13.18841,stands beside,6e3401e9,0.0,The Mountains,4.0,3.0,148.0,0.0,3.0,huge,no space,1.0
4/5/1612 5:36 AM,4/5/1612 5:36 AM,101.648194,36.071891,111.651439,35.603092,52.925921,9.400816,stands beside,6e3401f4,0.0,Servant's Premises,4.0,4.0,58.0,0.0,2.0,huge,no space,1.0
12/6/1612 10:15 PM,12/6/1612 10:15 PM,23.401281,12.997432,34.256875,96.142325,63.608066,17.365042,stands beside,6e3401f9,0.0,The Mountains,2.0,4.0,137.0,0.0,4.0,small,no space,0.0
4/13/1607 9:59 PM,4/13/1607 9:59 PM,33.777235,106.036596,44.711138,17.129829,18.64641,27.755385,stands beside,6e340208,0.0,,4.0,2.0,126.0,0.0,4.0,huge,,
6/13/1612 12:49 AM,6/13/1612 12:49 AM,5.482115,227.510131,15.939188,112.01226,53.038925,61.837397,stands beside,6e340214,0.0,,3.0,3.0,155.0,0.0,4.0,small,no space,0.0
4/19/1611 7:45 PM,4/19/1611 7:45 PM,16.286315,148.4835,26.992451,83.243258,116.057736,2.019685,,6e34022f,0.0,The Mountains,4.0,,144.0,0.0,3.0,small,no space,1.0
5/3/1609 12:50 PM,5/3/1609 12:50 PM,139.256779,66.793824,150.152132,62.677515,25.691045,10.349104,,6e340244,0.0,Servant's Premises,2.0,2.0,21.0,0.0,3.0,huge,no space,
8/1/1611 11:47 PM,8/1/1611 11:47 PM,13.107943,124.66033,23.170419,91.520724,,13.775356,stands beside,6e340249,0.0,The Mountains,3.0,4.0,147.0,0.0,3.0,small,,0.0
12/3/1608 11:54 AM,12/3/1608 11:54 AM,71.993844,141.515466,82.638661,3.783164,2.523832,27.346648,stands beside,6e34024d,0.0,The Mountains,3.0,4.0,88.0,0.0,3.0,small,no space,0.0
3/20/1607 11:50 PM,3/20/1607 11:50 PM,47.727382,59.075514,58.078411,32.857459,33.809621,9.629101,cut by Ancient witch,6e340255,0.0,The Mountains,3.0,3.0,112.0,1.0,2.0,small,no space,0.0
4/14/1612 2:43 AM,4/14/1612 2:43 AM,52.385839,111.935013,63.38145,28.330204,40.362915,80.465934,stands beside,6e340257,0.0,Servant's Premises,3.0,4.0,108.0,0.0,2.0,huge,no space,0.0
4/15/1607 11:24 PM,4/15/1607 11:24 PM,16.563838,86.205876,27.519689,123.309258,86.011694,26.868381,stands beside,6e340263,0.0,The Mountains,2.0,3.0,143.0,1.0,4.0,small,no space,0.0
3/8/1610 5:34 PM,3/8/1610 5:34 PM,21.182809,111.995375,31.858118,17.351302,14.612504,14.951097,cut by Ancient witch,6e340265,0.0,The Mountains,2.0,3.0,139.0,1.0,,huge,no space,0.0
1/23/1607 3:26 AM,1/23/1607 3:26 AM,11.333485,40.064102,21.982439,49.491245,61.112917,3.506378,cut by Ancient witch,6e340279,0.0,King's Landing,4.0,2.0,149.0,1.0,4.0,huge,no space,0.0
4/5/1607 1:34 PM,4/5/1607 1:34 PM,83.512611,45.143041,93.950433,10.199366,79.897127,83.510297,stands beside,6e340282,0.0,The Mountains,3.0,4.0,76.0,0.0,2.0,small,,0.0
12/6/1610 5:30 AM,12/6/1610 5:30 AM,66.343612,183.982575,76.844193,42.153433,50.056237,16.828208,stands beside,6e34028b,0.0,Cursed Land,4.0,2.0,94.0,0.0,3.0,small,no space,0.0
7/3/1611 8:19 PM,7/3/1611 8:19 PM,12.03785,266.608651,22.894973,52.594629,11.965994,30.859594,stands beside,6e34029a,0.0,The Mountains,2.0,4.0,148.0,0.0,2.0,small,no space,1.0
10/23/1611 11:50 AM,10/23/1611 11:50 AM,15.70066,62.647329,26.271304,43.38743,19.406659,1.915547,stands beside,6e34029c,0.0,Servant's Premises,2.0,4.0,144.0,0.0,2.0,small,no space,0.0
5/9/1611 12:11 AM,5/9/1611 12:11 AM,17.64761,151.827033,28.349231,24.82387,118.258104,8.389141,stands beside,6e3402a0,1.0,The Mountains,3.0,2.0,142.0,0.0,4.0,no land,beautiful,1.0
1/3/1611 5:28 PM,1/3/1611 5:28 PM,54.645921,58.685339,65.12743,30.365203,102.436369,15.116629,stands beside,6e3402ad,0.0,Cursed Land,2.0,4.0,105.0,0.0,2.0,small,no space,0.0
5/25/1611 6:24 AM,5/25/1611 6:24 AM,46.568892,51.769527,56.678323,41.376341,,14.360933,stands beside,6e3402b2,0.0,The Mountains,,4.0,113.0,0.0,3.0,small,no space,1.0
5/11/1608 12:42 PM,5/11/1608 12:42 PM,71.535568,137.402384,81.792783,84.975077,25.889943,3.791876,stands beside,6e3402b4,0.0,King's Landing,3.0,4.0,88.0,0.0,4.0,small,no space,1.0
11/2/1609 5:53 PM,11/2/1609 5:53 PM,52.226063,80.573928,62.544467,32.256696,6.42078,12.361971,stands beside,6e3402c0,0.0,The Mountains,4.0,3.0,108.0,0.0,3.0,small,no space,0.0
10/4/1609 3:49 AM,10/4/1609 3:49 AM,31.319494,189.947129,42.302772,27.455153,125.417173,9.9553,stands beside,6e3402c3,0.0,King's Landing,4.0,2.0,129.0,0.0,4.0,huge,no space,0.0
11/17/1609 5:44 PM,11/17/1609 5:44 PM,64.066378,137.542242,74.117132,59.987868,60.220595,4.643724,stands beside,6e3402c5,0.0,King's Landing,4.0,3.0,96.0,0.0,3.0,small,no space,
8/28/1612 4:50 AM,8/28/1612 4:50 AM,45.549948,120.754551,55.63928,12.995556,20.382495,22.170164,,6e3402ca,0.0,Cursed Land,3.0,2.0,114.0,0.0,4.0,huge,no space,
1/27/1611 2:18 AM,1/27/1611 2:18 AM,98.262272,176.539215,108.445373,13.600339,,37.189745,,6e34030c,1.0,The Mountains,4.0,4.0,62.0,1.0,4.0,no land,beautiful,0.0
12/17/1611 5:15 PM,12/17/1611 5:15 PM,7.089972,58.753927,17.743288,44.986739,23.239357,24.471997,stands beside,6e34032c,0.0,The Mountains,3.0,3.0,153.0,0.0,4.0,small,,0.0
1/3/1612 5:49 PM,1/3/1612 5:49 PM,15.475963,165.56361,25.772907,43.023696,6.076375,44.423447,stands beside,6e340333,0.0,The Mountains,4.0,4.0,145.0,0.0,3.0,small,no space,0.0
6/6/1611 6:47 AM,6/6/1611 6:47 AM,23.207903,98.191729,33.909884,6.222406,46.897333,7.932431,stands beside,6e34033f,0.0,Servant's Premises,4.0,4.0,137.0,,2.0,small,,0.0
3/13/1611 5:19 AM,3/13/1611 5:19 AM,20.364694,49.415996,30.873627,63.881099,29.234977,58.653287,stands beside,6e340342,0.0,The Mountains,4.0,,140.0,0.0,,small,no space,0.0
5/17/1610 11:20 AM,5/17/1610 11:20 AM,26.446089,101.996346,37.261378,29.145763,15.917282,33.356241,stands beside,6e340349,0.0,The Mountains,3.0,3.0,134.0,0.0,2.0,huge,no space,0.0
1/1/1610 11:34 AM,1/1/1610 11:34 AM,23.052829,93.850589,33.639209,103.660208,99.184332,1.812921,,6e340356,0.0,Cursed Land,4.0,4.0,137.0,0.0,,huge,no space,0.0
3/15/1608 8:36 AM,3/15/1608 8:36 AM,37.527702,16.390085,48.231333,41.332148,39.768961,23.984214,,6e34035b,0.0,King's Landing,4.0,3.0,122.0,0.0,2.0,small,no space,0.0
6/28/1612 9:33 PM,6/28/1612 9:33 PM,106.052742,53.870568,116.698364,36.01454,40.148072,54.479592,stands beside,6e340361,0.0,The Mountains,4.0,3.0,54.0,0.0,3.0,small,no space,0.0
8/20/1609 12:27 PM,8/20/1609 12:27 PM,39.474559,132.396947,50.313255,,20.929346,5.970316,,6e34036e,0.0,King's Landing,2.0,3.0,121.0,0.0,2.0,huge,no space,0.0
9/7/1607 5:37 AM,9/7/1607 5:37 AM,1.148491,37.06438,11.191711,34.329834,23.47682,32.441674,stands beside,6e340385,0.0,King's Landing,4.0,2.0,159.0,0.0,4.0,small,no space,0.0
5/26/1611 9:23 PM,5/26/1611 9:23 PM,14.703848,53.82152,25.661644,99.10744,86.701688,35.935445,stands beside,6e34038a,1.0,The Mountains,3.0,2.0,145.0,0.0,,no land,beautiful,0.0
1/24/1607 2:29 AM,1/24/1607 2:29 AM,10.988203,204.687924,21.379898,32.81978,108.830157,68.960567,stands beside,6e340390,0.0,Servant's Premises,4.0,2.0,149.0,0.0,4.0,small,no space,
10/5/1607 4:14 PM,10/5/1607 4:14 PM,32.114814,92.739755,42.907624,114.773129,38.322816,41.2827,stands beside,6e34039c,0.0,The Mountains,2.0,3.0,128.0,0.0,3.0,small,,0.0
1/11/1612 10:30 PM,1/11/1612 10:30 PM,65.703942,147.122196,76.220628,11.235862,90.219637,0.30094,stands beside,6e3403bf,0.0,King's Landing,2.0,3.0,94.0,0.0,4.0,huge,no space,0.0
2/21/1611 10:48 AM,2/21/1611 10:48 AM,106.294784,131.598419,116.597472,14.2487,16.500326,39.106174,,6e3403c2,0.0,The Mountains,3.0,4.0,54.0,0.0,3.0,small,no space,
5/27/1610 3:28 AM,5/27/1610 3:28 AM,2.691457,100.076379,13.560829,101.489674,14.221632,10.853946,stands beside,6e3403ca,0.0,Cursed Land,2.0,2.0,157.0,0.0,4.0,small,no space,0.0
5/6/1610 3:42 AM,5/6/1610 3:42 AM,38.118263,7.374721,49.026426,39.233086,32.543525,72.405966,stands beside,6e3403d5,0.0,The Mountains,3.0,2.0,122.0,0.0,3.0,huge,no space,1.0
5/10/1608 1:38 PM,5/10/1608 1:38 PM,86.527148,212.243588,97.498257,10.106844,4.438799,15.104874,stands beside,6e3403f8,0.0,King's Landing,3.0,3.0,73.0,0.0,4.0,small,no space,0.0
5/21/1607 7:57 PM,5/21/1607 7:57 PM,7.720284,79.293212,18.443431,,7.901546,46.40549,stands beside,6e3403fb,0.0,The Mountains,2.0,4.0,152.0,0.0,2.0,small,no space,1.0
4/25/1607 10:17 AM,4/25/1607 10:17 AM,80.763393,4.223188,90.833069,13.833342,,30.48941,stands beside,6e340408,0.0,King's Landing,3.0,2.0,79.0,0.0,4.0,huge,,0.0
6/17/1609 2:19 PM,6/17/1609 2:19 PM,0.169818,251.936904,10.811368,2.768821,59.703541,47.472794,,6e340413,0.0,Servant's Premises,3.0,2.0,160.0,0.0,4.0,small,no space,1.0
10/22/1608 3:16 PM,10/22/1608 3:16 PM,73.005163,135.408207,83.673321,72.596523,130.118065,6.709381,stands beside,6e340415,0.0,The Mountains,4.0,2.0,87.0,0.0,2.0,huge,no space,
10/23/1608 5:29 PM,10/23/1608 5:29 PM,,146.503576,,82.969672,7.415384,16.5228,stands beside,6e340427,0.0,Servant's Premises,,4.0,74.0,0.0,3.0,huge,no space,0.0
9/14/1611 9:52 AM,9/14/1611 9:52 AM,28.303309,246.028787,38.370489,60.800207,26.212678,16.942253,stands beside,6e340433,0.0,King's Landing,4.0,2.0,132.0,0.0,2.0,small,,0.0
9/14/1611 5:17 AM,9/14/1611 5:17 AM,38.381101,108.149681,49.001275,45.711847,64.31415,45.672987,stands beside,6e340437,0.0,Servant's Premises,3.0,3.0,122.0,0.0,2.0,small,no space,0.0
6/24/1610 6:57 PM,6/24/1610 6:57 PM,22.809374,,32.810965,,22.222409,2.856842,stands beside,6e340443,0.0,The Mountains,4.0,3.0,137.0,0.0,2.0,small,no space,
6/2/1612 8:30 AM,6/2/1612 8:30 AM,17.237967,135.091295,27.824531,,6.70954,52.384463,stands beside,6e34044d,0.0,The Mountains,4.0,2.0,143.0,0.0,3.0,small,no space,0.0
10/22/1609 3:13 PM,10/22/1609 3:13 PM,27.529401,142.714601,38.30861,44.67184,26.299603,31.161474,stands beside,6e340450,1.0,King's Landing,3.0,3.0,132.0,0.0,4.0,no land,beautiful,0.0
2/15/1612 3:54 PM,2/15/1612 3:54 PM,,76.435477,,65.602385,6.464252,27.14405,stands beside,6e340464,0.0,The Mountains,3.0,4.0,74.0,0.0,4.0,huge,,0.0
6/26/1610 1:27 AM,6/26/1610 1:27 AM,93.06589,194.678566,103.200085,17.332227,37.259591,21.45693,,6e340470,0.0,King's Landing,4.0,4.0,67.0,0.0,2.0,small,no space,1.0
8/14/1609 9:54 AM,8/14/1609 9:54 AM,50.467198,56.693822,60.649939,49.902799,32.913317,46.263747,,6e340474,0.0,The Mountains,4.0,2.0,110.0,0.0,3.0,huge,no space,
11/24/1608 12:14 AM,11/24/1608 12:14 AM,11.977171,100.124896,22.836371,39.95441,45.380457,14.614618,,6e340479,0.0,The Mountains,2.0,3.0,148.0,0.0,,small,no space,1.0
5/25/1610 6:17 PM,5/25/1610 6:17 PM,11.216013,94.587787,21.265178,,67.808405,14.102951,stands beside,6e34049a,0.0,Servant's Premises,2.0,2.0,149.0,0.0,3.0,small,no space,0.0
2/24/1612 9:35 PM,2/24/1612 9:35 PM,11.737808,52.230084,22.204146,57.108689,,3.62676,stands beside,6e3404a0,0.0,King's Landing,3.0,3.0,148.0,0.0,3.0,small,no space,0.0
10/6/1609 4:49 AM,10/6/1609 4:49 AM,107.457161,73.697356,117.740696,62.606525,67.968701,28.307874,cut by Ancient witch,6e3404a3,1.0,The Mountains,3.0,2.0,53.0,1.0,4.0,no land,beautiful,0.0
7/14/1608 8:23 PM,7/14/1608 8:23 PM,16.039342,157.625799,26.464101,54.232113,20.277531,13.681614,,6e3404a6,0.0,Cursed Land,4.0,,144.0,0.0,2.0,small,no space,0.0
6/26/1612 6:34 PM,6/26/1612 6:34 PM,10.830219,87.231335,21.69654,71.510703,11.680512,33.532388,stands beside,6e3404b9,0.0,The Mountains,3.0,2.0,149.0,0.0,4.0,small,no space,0.0
6/20/1608 6:15 AM,6/20/1608 6:15 AM,36.902379,78.109426,47.512378,81.033042,35.600602,43.045899,stands beside,6e3404c1,1.0,The Mountains,3.0,2.0,123.0,0.0,4.0,no land,beautiful,
12/2/1609 5:43 AM,12/2/1609 5:43 AM,37.770376,33.940024,47.837269,70.52237,30.185588,16.368352,stands beside,6e3404c8,1.0,Servant's Premises,2.0,4.0,122.0,,3.0,no land,beautiful,1.0
3/20/1612 10:46 PM,3/20/1612 10:46 PM,14.344474,76.459918,25.213235,139.786375,45.19124,86.531947,stands beside,6e3404cb,0.0,Servant's Premises,2.0,4.0,146.0,0.0,4.0,small,no space,0.0
5/20/1607 12:27 AM,5/20/1607 12:27 AM,57.635812,7.285525,67.879472,68.700036,21.130656,53.92494,stands beside,6e3404d7,0.0,Cursed Land,2.0,3.0,102.0,0.0,4.0,small,,0.0
9/12/1609 11:13 PM,9/12/1609 11:13 PM,52.534572,52.25571,63.077703,60.757323,75.350048,47.947741,stands beside,6e3404dd,0.0,The Mountains,2.0,4.0,107.0,0.0,4.0,small,no space,1.0
12/11/1611 4:59 AM,12/11/1611 4:59 AM,22.891982,24.228938,33.269458,38.870174,111.24305,45.028859,stands beside,6e3404f5,0.0,Servant's Premises,4.0,,137.0,0.0,2.0,small,no space,0.0
